master_id,master_fileID,slave_id,slave_fileID,delta_days,track,perp_baseline,temp_baseline
S1A_IW_SLC__1SDV_20211203T220708_20211203T220735_040850_04D9A1_CF8A,S1A_IW_SLC__1SDV_20211203T220708_20211203T220735_040850_04D9A1_CF8A-SLC,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7-SLC,12,3,22.91181599278782,12
S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA,S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA-SLC,S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39,S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39-SLC,12,3,23.58862882228576,12
S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2,S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2-SLC,S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044,S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044-SLC,12,3,23.867222737701532,12
S1A_IW_SLC__1SDV_20211203T220848_20211203T220916_040850_04D9A1_2897,S1A_IW_SLC__1SDV_20211203T220848_20211203T220916_040850_04D9A1_2897-SLC,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA-SLC,12,3,24.956143046375736,12
S1A_IW_SLC__1SDV_20211215T220617_20211215T220645_041025_04DF9D_C0D6,S1A_IW_SLC__1SDV_20211215T220617_20211215T220645_041025_04DF9D_C0D6-SLC,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6-SLC,12,3,75.04147088857495,12
S1A_IW_SLC__1SDV_20211215T220822_20211215T220850_041025_04DF9D_A7A9,S1A_IW_SLC__1SDV_20211215T220822_20211215T220850_041025_04DF9D_A7A9-SLC,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5-SLC,12,3,59.94022104156819,12
S1A_IW_SLC__1SDV_20211227T220549_20211227T220619_041200_04E561_50B7,S1A_IW_SLC__1SDV_20211227T220549_20211227T220619_041200_04E561_50B7-SLC,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE-SLC,12,3,97.84920868444459,12
S1A_IW_SLC__1SDV_20211227T220642_20211227T220709_041200_04E561_66F8,S1A_IW_SLC__1SDV_20211227T220642_20211227T220709_041200_04E561_66F8-SLC,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916-SLC,12,3,98.54994642803125,12
S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5,S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5-SLC,S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A,S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A-SLC,12,3,94.31645181199832,12
S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7,S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7-SLC,S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C,S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C-SLC,12,3,98.99373178431333,12
S1A_IW_SLC__1SDV_20211227T220847_20211227T220915_041200_04E561_CCCC,S1A_IW_SLC__1SDV_20211227T220847_20211227T220915_041200_04E561_CCCC-SLC,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2-SLC,12,3,94.83267865946227,12
S1A_IW_SLC__1SDV_20220108T220756_20220108T220823_041375_04EB57_EA4F,S1A_IW_SLC__1SDV_20220108T220756_20220108T220823_041375_04EB57_EA4F-SLC,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1-SLC,12,3,97.37954254147493,12
S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3,S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3-SLC,S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8,S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8-SLC,12,3,99.81635285594894,12
S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257,S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257-SLC,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05-SLC,12,3,47.69246701424382,12
S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137,S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137-SLC,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A-SLC,12,3,52.47475297317707,12
S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD,S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD-SLC,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D-SLC,12,3,49.10462555823314,12
S1A_IW_SLC__1SDV_20220120T220846_20220120T220913_041550_04F10D_3053,S1A_IW_SLC__1SDV_20220120T220846_20220120T220913_041550_04F10D_3053-SLC,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058-SLC,12,3,51.78645548226252,12
S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72,S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72-SLC,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B-SLC,12,3,139.6455357835152,12
S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05-SLC,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8-SLC,12,3,142.20956644534644,12
S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A-SLC,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71-SLC,12,3,178.56514019136466,12
S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D-SLC,S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21,S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21-SLC,12,3,146.29671815129288,12
S1A_IW_SLC__1SDV_20220201T220730_20220201T220757_041725_04F70B_C54F,S1A_IW_SLC__1SDV_20220201T220730_20220201T220757_041725_04F70B_C54F-SLC,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9-SLC,12,3,182.03213627598447,12
S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513,S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513-SLC,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8-SLC,12,3,150.13056181882507,12
S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE,S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE-SLC,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1-SLC,12,3,185.25800357678963,12
S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058-SLC,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6-SLC,12,3,153.68957542692957,12
S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B-SLC,S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C,S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C-SLC,12,3,33.97155381572399,12
S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8-SLC,S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B,S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B-SLC,12,3,34.15264582754127,12
S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71-SLC,S1A_IW_SLC__1SDV_20220225T220641_20220225T220708_042075_050331_2212,S1A_IW_SLC__1SDV_20220225T220641_20220225T220708_042075_050331_2212-SLC,12,3,37.55518107508639,12
S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9-SLC,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA-SLC,12,3,38.207835102032995,12
S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8-SLC,S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811,S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811-SLC,12,3,35.57270492601274,12
S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1-SLC,S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139,S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139-SLC,12,3,39.12264465896756,12
S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6-SLC,S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F,S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F-SLC,12,3,36.70254616498267,12
S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C,S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C-SLC,S1A_IW_SLC__1SDV_20220309T220547_20220309T220617_042250_050927_ACC5,S1A_IW_SLC__1SDV_20220309T220547_20220309T220617_042250_050927_ACC5-SLC,12,3,87.7448678267145,12
S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B,S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B-SLC,S1A_IW_SLC__1SDV_20220309T220615_20220309T220643_042250_050927_4CAD,S1A_IW_SLC__1SDV_20220309T220615_20220309T220643_042250_050927_4CAD-SLC,12,3,86.86146392048077,12
S1A_IW_SLC__1SDV_20220225T220705_20220225T220732_042075_050331_534C,S1A_IW_SLC__1SDV_20220225T220705_20220225T220732_042075_050331_534C-SLC,S1A_IW_SLC__1SDV_20220309T220705_20220309T220732_042250_050927_1ADD,S1A_IW_SLC__1SDV_20220309T220705_20220309T220732_042250_050927_1ADD-SLC,12,3,85.34610059419511,12
S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA-SLC,S1A_IW_SLC__1SDV_20220309T220730_20220309T220757_042250_050927_5F24,S1A_IW_SLC__1SDV_20220309T220730_20220309T220757_042250_050927_5F24-SLC,12,3,91.68051231371201,12
S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811,S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811-SLC,S1A_IW_SLC__1SDV_20220309T220755_20220309T220822_042250_050927_05EE,S1A_IW_SLC__1SDV_20220309T220755_20220309T220822_042250_050927_05EE-SLC,12,3,83.79292108226603,12
S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139,S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139-SLC,S1A_IW_SLC__1SDV_20220309T220820_20220309T220848_042250_050927_7A43,S1A_IW_SLC__1SDV_20220309T220820_20220309T220848_042250_050927_7A43-SLC,12,3,90.42597804331635,12
S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F,S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F-SLC,S1A_IW_SLC__1SDV_20220309T220846_20220309T220913_042250_050927_8028,S1A_IW_SLC__1SDV_20220309T220846_20220309T220913_042250_050927_8028-SLC,12,3,82.22140940971632,12
S1A_IW_SLC__1SDV_20220309T220547_20220309T220617_042250_050927_ACC5,S1A_IW_SLC__1SDV_20220309T220547_20220309T220617_042250_050927_ACC5-SLC,S1A_IW_SLC__1SDV_20220321T220547_20220321T220617_042425_050F16_2B6F,S1A_IW_SLC__1SDV_20220321T220547_20220321T220617_042425_050F16_2B6F-SLC,12,3,146.05530832666233,12
S1A_IW_SLC__1SDV_20220309T220615_20220309T220643_042250_050927_4CAD,S1A_IW_SLC__1SDV_20220309T220615_20220309T220643_042250_050927_4CAD-SLC,S1A_IW_SLC__1SDV_20220321T220615_20220321T220643_042425_050F16_1B29,S1A_IW_SLC__1SDV_20220321T220615_20220321T220643_042425_050F16_1B29-SLC,12,3,144.39948363653411,12
S1A_IW_SLC__1SDV_20220309T220640_20220309T220707_042250_050927_6A06,S1A_IW_SLC__1SDV_20220309T220640_20220309T220707_042250_050927_6A06-SLC,S1A_IW_SLC__1SDV_20220321T220641_20220321T220708_042425_050F16_6C5A,S1A_IW_SLC__1SDV_20220321T220641_20220321T220708_042425_050F16_6C5A-SLC,12,3,164.8427951543921,12
S1A_IW_SLC__1SDV_20220309T220705_20220309T220732_042250_050927_1ADD,S1A_IW_SLC__1SDV_20220309T220705_20220309T220732_042250_050927_1ADD-SLC,S1A_IW_SLC__1SDV_20220321T220706_20220321T220733_042425_050F16_BDA7,S1A_IW_SLC__1SDV_20220321T220706_20220321T220733_042425_050F16_BDA7-SLC,12,3,141.33497749091347,12
S1A_IW_SLC__1SDV_20220309T220730_20220309T220757_042250_050927_5F24,S1A_IW_SLC__1SDV_20220309T220730_20220309T220757_042250_050927_5F24-SLC,S1A_IW_SLC__1SDV_20220321T220730_20220321T220757_042425_050F16_8556,S1A_IW_SLC__1SDV_20220321T220730_20220321T220757_042425_050F16_8556-SLC,12,3,161.89622705189024,12
S1A_IW_SLC__1SDV_20220309T220755_20220309T220822_042250_050927_05EE,S1A_IW_SLC__1SDV_20220309T220755_20220309T220822_042250_050927_05EE-SLC,S1A_IW_SLC__1SDV_20220321T220755_20220321T220822_042425_050F16_BB8D,S1A_IW_SLC__1SDV_20220321T220755_20220321T220822_042425_050F16_BB8D-SLC,12,3,137.89815315113682,12
S1A_IW_SLC__1SDV_20220309T220820_20220309T220848_042250_050927_7A43,S1A_IW_SLC__1SDV_20220309T220820_20220309T220848_042250_050927_7A43-SLC,S1A_IW_SLC__1SDV_20220321T220820_20220321T220848_042425_050F16_0456,S1A_IW_SLC__1SDV_20220321T220820_20220321T220848_042425_050F16_0456-SLC,12,3,158.61381337425348,12
S1A_IW_SLC__1SDV_20220309T220846_20220309T220913_042250_050927_8028,S1A_IW_SLC__1SDV_20220309T220846_20220309T220913_042250_050927_8028-SLC,S1A_IW_SLC__1SDV_20220321T220846_20220321T220914_042425_050F16_4ECD,S1A_IW_SLC__1SDV_20220321T220846_20220321T220914_042425_050F16_4ECD-SLC,12,3,134.1001778432097,12
S1A_IW_SLC__1SDV_20220321T220615_20220321T220643_042425_050F16_1B29,S1A_IW_SLC__1SDV_20220321T220615_20220321T220643_042425_050F16_1B29-SLC,S1A_IW_SLC__1SDV_20220402T220615_20220402T220643_042600_051504_2087,S1A_IW_SLC__1SDV_20220402T220615_20220402T220643_042600_051504_2087-SLC,12,3,103.34251764482697,12
S1A_IW_SLC__1SDV_20220321T220641_20220321T220708_042425_050F16_6C5A,S1A_IW_SLC__1SDV_20220321T220641_20220321T220708_042425_050F16_6C5A-SLC,S1A_IW_SLC__1SDV_20220402T220641_20220402T220708_042600_051504_7536,S1A_IW_SLC__1SDV_20220402T220641_20220402T220708_042600_051504_7536-SLC,12,3,82.6834315968666,12
S1A_IW_SLC__1SDV_20220321T220706_20220321T220733_042425_050F16_BDA7,S1A_IW_SLC__1SDV_20220321T220706_20220321T220733_042425_050F16_BDA7-SLC,S1A_IW_SLC__1SDV_20220402T220706_20220402T220733_042600_051504_6BE5,S1A_IW_SLC__1SDV_20220402T220706_20220402T220733_042600_051504_6BE5-SLC,12,3,102.7731287606611,12
S1A_IW_SLC__1SDV_20220321T220730_20220321T220757_042425_050F16_8556,S1A_IW_SLC__1SDV_20220321T220730_20220321T220757_042425_050F16_8556-SLC,S1A_IW_SLC__1SDV_20220402T220731_20220402T220758_042600_051504_11DF,S1A_IW_SLC__1SDV_20220402T220731_20220402T220758_042600_051504_11DF-SLC,12,3,82.21832484630562,12
S1A_IW_SLC__1SDV_20220321T220755_20220321T220822_042425_050F16_BB8D,S1A_IW_SLC__1SDV_20220321T220755_20220321T220822_042425_050F16_BB8D-SLC,S1A_IW_SLC__1SDV_20220402T220756_20220402T220822_042600_051504_07DB,S1A_IW_SLC__1SDV_20220402T220756_20220402T220822_042600_051504_07DB-SLC,12,3,102.43785117010968,12
S1A_IW_SLC__1SDV_20220321T220820_20220321T220848_042425_050F16_0456,S1A_IW_SLC__1SDV_20220321T220820_20220321T220848_042425_050F16_0456-SLC,S1A_IW_SLC__1SDV_20220402T220820_20220402T220848_042600_051504_C83B,S1A_IW_SLC__1SDV_20220402T220820_20220402T220848_042600_051504_C83B-SLC,12,3,82.08318361484311,12
S1A_IW_SLC__1SDV_20220321T220846_20220321T220914_042425_050F16_4ECD,S1A_IW_SLC__1SDV_20220321T220846_20220321T220914_042425_050F16_4ECD-SLC,S1A_IW_SLC__1SDV_20220402T220846_20220402T220913_042600_051504_CCE5,S1A_IW_SLC__1SDV_20220402T220846_20220402T220913_042600_051504_CCE5-SLC,12,3,102.34315491446021,12
S1A_IW_SLC__1SDV_20220402T220548_20220402T220618_042600_051504_312E,S1A_IW_SLC__1SDV_20220402T220548_20220402T220618_042600_051504_312E-SLC,S1A_IW_SLC__1SDV_20220414T220548_20220414T220618_042775_051AE6_6238,S1A_IW_SLC__1SDV_20220414T220548_20220414T220618_042775_051AE6_6238-SLC,12,3,158.34193741190452,12
S1A_IW_SLC__1SDV_20220402T220615_20220402T220643_042600_051504_2087,S1A_IW_SLC__1SDV_20220402T220615_20220402T220643_042600_051504_2087-SLC,S1A_IW_SLC__1SDV_20220414T220615_20220414T220643_042775_051AE6_04EC,S1A_IW_SLC__1SDV_20220414T220615_20220414T220643_042775_051AE6_04EC-SLC,12,3,145.52912240718305,12
S1A_IW_SLC__1SDV_20220402T220641_20220402T220708_042600_051504_7536,S1A_IW_SLC__1SDV_20220402T220641_20220402T220708_042600_051504_7536-SLC,S1A_IW_SLC__1SDV_20220414T220641_20220414T220708_042775_051AE6_1D7C,S1A_IW_SLC__1SDV_20220414T220641_20220414T220708_042775_051AE6_1D7C-SLC,12,3,155.2796901416913,12
S1A_IW_SLC__1SDV_20220402T220706_20220402T220733_042600_051504_6BE5,S1A_IW_SLC__1SDV_20220402T220706_20220402T220733_042600_051504_6BE5-SLC,S1A_IW_SLC__1SDV_20220414T220706_20220414T220733_042775_051AE6_1651,S1A_IW_SLC__1SDV_20220414T220706_20220414T220733_042775_051AE6_1651-SLC,12,3,143.29481202347074,12
S1A_IW_SLC__1SDV_20220402T220731_20220402T220758_042600_051504_11DF,S1A_IW_SLC__1SDV_20220402T220731_20220402T220758_042600_051504_11DF-SLC,S1A_IW_SLC__1SDV_20220414T220731_20220414T220758_042775_051AE6_B2D5,S1A_IW_SLC__1SDV_20220414T220731_20220414T220758_042775_051AE6_B2D5-SLC,12,3,151.86822719686975,12
S1A_IW_SLC__1SDV_20220402T220756_20220402T220822_042600_051504_07DB,S1A_IW_SLC__1SDV_20220402T220756_20220402T220822_042600_051504_07DB-SLC,S1A_IW_SLC__1SDV_20220414T220756_20220414T220823_042775_051AE6_6F0E,S1A_IW_SLC__1SDV_20220414T220756_20220414T220823_042775_051AE6_6F0E-SLC,12,3,140.7436191162163,12
S1A_IW_SLC__1SDV_20220402T220820_20220402T220848_042600_051504_C83B,S1A_IW_SLC__1SDV_20220402T220820_20220402T220848_042600_051504_C83B-SLC,S1A_IW_SLC__1SDV_20220414T220820_20220414T220848_042775_051AE6_E67F,S1A_IW_SLC__1SDV_20220414T220820_20220414T220848_042775_051AE6_E67F-SLC,12,3,148.11613066310358,12
S1A_IW_SLC__1SDV_20220402T220846_20220402T220913_042600_051504_CCE5,S1A_IW_SLC__1SDV_20220402T220846_20220402T220913_042600_051504_CCE5-SLC,S1A_IW_SLC__1SDV_20220414T220846_20220414T220914_042775_051AE6_C2BD,S1A_IW_SLC__1SDV_20220414T220846_20220414T220914_042775_051AE6_C2BD-SLC,12,3,137.89218689527848,12
S1A_IW_SLC__1SDV_20220414T220615_20220414T220643_042775_051AE6_04EC,S1A_IW_SLC__1SDV_20220414T220615_20220414T220643_042775_051AE6_04EC-SLC,S1A_IW_SLC__1SDV_20220426T220616_20220426T220644_042950_0520A6_0C41,S1A_IW_SLC__1SDV_20220426T220616_20220426T220644_042950_0520A6_0C41-SLC,12,3,103.041486984944,12
S1A_IW_SLC__1SDV_20220414T220641_20220414T220708_042775_051AE6_1D7C,S1A_IW_SLC__1SDV_20220414T220641_20220414T220708_042775_051AE6_1D7C-SLC,S1A_IW_SLC__1SDV_20220426T220642_20220426T220709_042950_0520A6_6A30,S1A_IW_SLC__1SDV_20220426T220642_20220426T220709_042950_0520A6_6A30-SLC,12,3,102.82814325513705,12
S1A_IW_SLC__1SDV_20220414T220706_20220414T220733_042775_051AE6_1651,S1A_IW_SLC__1SDV_20220414T220706_20220414T220733_042775_051AE6_1651-SLC,S1A_IW_SLC__1SDV_20220426T220707_20220426T220734_042950_0520A6_5765,S1A_IW_SLC__1SDV_20220426T220707_20220426T220734_042950_0520A6_5765-SLC,12,3,102.39205058964914,12
S1A_IW_SLC__1SDV_20220414T220731_20220414T220758_042775_051AE6_B2D5,S1A_IW_SLC__1SDV_20220414T220731_20220414T220758_042775_051AE6_B2D5-SLC,S1A_IW_SLC__1SDV_20220426T220732_20220426T220759_042950_0520A6_E3DC,S1A_IW_SLC__1SDV_20220426T220732_20220426T220759_042950_0520A6_E3DC-SLC,12,3,101.26019446698908,12
S1A_IW_SLC__1SDV_20220414T220756_20220414T220823_042775_051AE6_6F0E,S1A_IW_SLC__1SDV_20220414T220756_20220414T220823_042775_051AE6_6F0E-SLC,S1A_IW_SLC__1SDV_20220426T220756_20220426T220823_042950_0520A6_24B2,S1A_IW_SLC__1SDV_20220426T220756_20220426T220823_042950_0520A6_24B2-SLC,12,3,101.52578568441051,12
S1A_IW_SLC__1SDV_20220414T220820_20220414T220848_042775_051AE6_E67F,S1A_IW_SLC__1SDV_20220414T220820_20220414T220848_042775_051AE6_E67F-SLC,S1A_IW_SLC__1SDV_20220426T220821_20220426T220849_042950_0520A6_687C,S1A_IW_SLC__1SDV_20220426T220821_20220426T220849_042950_0520A6_687C-SLC,12,3,99.46405312032184,12
S1A_IW_SLC__1SDV_20220414T220846_20220414T220914_042775_051AE6_C2BD,S1A_IW_SLC__1SDV_20220414T220846_20220414T220914_042775_051AE6_C2BD-SLC,S1A_IW_SLC__1SDV_20220426T220847_20220426T220915_042950_0520A6_3726,S1A_IW_SLC__1SDV_20220426T220847_20220426T220915_042950_0520A6_3726-SLC,12,3,100.45208047133971,12
S1A_IW_SLC__1SDV_20220426T220616_20220426T220644_042950_0520A6_0C41,S1A_IW_SLC__1SDV_20220426T220616_20220426T220644_042950_0520A6_0C41-SLC,S1A_IW_SLC__1SDV_20220508T220617_20220508T220645_043125_05267B_2BCB,S1A_IW_SLC__1SDV_20220508T220617_20220508T220645_043125_05267B_2BCB-SLC,12,3,171.3615551123896,12
S1A_IW_SLC__1SDV_20220426T220642_20220426T220709_042950_0520A6_6A30,S1A_IW_SLC__1SDV_20220426T220642_20220426T220709_042950_0520A6_6A30-SLC,S1A_IW_SLC__1SDV_20220508T220642_20220508T220709_043125_05267B_AF32,S1A_IW_SLC__1SDV_20220508T220642_20220508T220709_043125_05267B_AF32-SLC,12,3,146.15887136066246,12
S1A_IW_SLC__1SDV_20220426T220707_20220426T220734_042950_0520A6_5765,S1A_IW_SLC__1SDV_20220426T220707_20220426T220734_042950_0520A6_5765-SLC,S1A_IW_SLC__1SDV_20220508T220707_20220508T220734_043125_05267B_D8D9,S1A_IW_SLC__1SDV_20220508T220707_20220508T220734_043125_05267B_D8D9-SLC,12,3,166.59984813539197,12
S1A_IW_SLC__1SDV_20220426T220732_20220426T220759_042950_0520A6_E3DC,S1A_IW_SLC__1SDV_20220426T220732_20220426T220759_042950_0520A6_E3DC-SLC,S1A_IW_SLC__1SDV_20220508T220732_20220508T220759_043125_05267B_79BA,S1A_IW_SLC__1SDV_20220508T220732_20220508T220759_043125_05267B_79BA-SLC,12,3,139.86299178828688,12
S1A_IW_SLC__1SDV_20220426T220756_20220426T220823_042950_0520A6_24B2,S1A_IW_SLC__1SDV_20220426T220756_20220426T220823_042950_0520A6_24B2-SLC,S1A_IW_SLC__1SDV_20220508T220757_20220508T220824_043125_05267B_B066,S1A_IW_SLC__1SDV_20220508T220757_20220508T220824_043125_05267B_B066-SLC,12,3,161.5669987186462,12
